author_openalex_id,topic,year,pubs,cites
A5084630459,Paleontology and Stratigraphy of Fossils,1997,2,128
A5084630459,Paleontology and Stratigraphy of Fossils,1998,3,28
A5084630459,Paleontology and Stratigraphy of Fossils,1999,4,75
A5084630459,Paleontology and Stratigraphy of Fossils,2000,4,26
A5084630459,Paleontology and Stratigraphy of Fossils,2002,1,19
A5084630459,Paleontology and Stratigraphy of Fossils,2004,2,49
A5084630459,Paleontology and Stratigraphy of Fossils,2005,1,60
A5084630459,Paleontology and Stratigraphy of Fossils,2007,2,47
A5084630459,Paleontology and Stratigraphy of Fossils,2008,2,6
A5084630459,Paleontology and Stratigraphy of Fossils,2009,2,33
A5084630459,Paleontology and Stratigraphy of Fossils,2010,1,6
A5084630459,Paleontology and Stratigraphy of Fossils,2011,1,2
A5084630459,Paleontology and Stratigraphy of Fossils,2014,1,16
A5084630459,Paleontology and Stratigraphy of Fossils,2017,1,1
A5084630459,Paleontology and Stratigraphy of Fossils,2018,2,1
A5084630459,Paleontology and Stratigraphy of Fossils,2019,1,23
A5084630459,Paleontology and Stratigraphy of Fossils,2020,2,16
A5084630459,Paleontology and Stratigraphy of Fossils,2021,1,4
A5084630459,Pleistocene-Era Hominins and Archaeology,1962,1,4
A5084630459,Pleistocene-Era Hominins and Archaeology,1966,1,3
A5084630459,Pleistocene-Era Hominins and Archaeology,1982,1,47
A5084630459,Pleistocene-Era Hominins and Archaeology,1985,1,80
A5084630459,Pleistocene-Era Hominins and Archaeology,1994,2,56
A5084630459,Pleistocene-Era Hominins and Archaeology,2007,1,19
A5084630459,Pleistocene-Era Hominins and Archaeology,2014,1,16
A5084630459,Renaissance Literature and Culture,1995,1,8
A5084630459,Social Policies and Family,1975,1,0
A5084630459,Social Policies and Family,1983,1,0
A5084630459,Social Policies and Family,1985,1,0
A5084630459,Social Sciences and Governance,1975,1,0
A5084630459,Social Sciences and Governance,1983,1,0
A5084630459,Social Sciences and Governance,1985,1,0
A5084630459,Twentieth Century Scientific Developments,1987,1,0
A5084643828,Drilling and Well Engineering,1995,1,1
A5084643828,Reservoir Engineering and Simulation Methods,1995,1,1
A5084643828,Seismic Imaging and Inversion Techniques,1995,1,1
A5084678392,Evolution and Paleontology Studies,2020,1,0
A5084678392,Geochemistry and Geologic Mapping,2020,1,0
A5084678392,Marine and environmental studies,2020,1,0
A5084687478,Geological and Geochemical Analysis,2018,1,39
A5084687478,Geological Formations and Processes Exploration,2018,1,39
A5084687478,Geological Studies and Exploration,2018,1,39
A5084687478,Geology and Paleoclimatology Research,2007,1,28
A5084687478,Paleontology and Evolutionary Biology,2007,1,28
A5084687478,Paleontology and Stratigraphy of Fossils,2007,1,28
A5084747603,Geological formations and processes,2024,1,3
A5084747603,Hydrocarbon exploration and reservoir analysis,2024,1,3
A5084747603,Paleontology and Stratigraphy of Fossils,2024,1,3
A5084753403,Calcium Carbonate Crystallization and Inhibition,2023,1,8
A5084753403,Calcium Carbonate Crystallization and Inhibition,2025,1,0
A5084753403,Geological formations and processes,2023,1,8
A5084753403,Groundwater and Isotope Geochemistry,2015,1,41
A5084753403,Groundwater flow and contamination studies,2017,1,8
A5084753403,Hydrocarbon exploration and reservoir analysis,2015,1,41
A5084753403,Hydrocarbon exploration and reservoir analysis,2017,1,8
A5084753403,Hydrocarbon exploration and reservoir analysis,2025,1,0
A5084753403,Methane Hydrates and Related Phenomena,2025,1,0
A5084753403,Paleontology and Stratigraphy of Fossils,2015,1,41
A5084753403,Paleontology and Stratigraphy of Fossils,2023,1,8
A5084753403,Rock Mechanics and Modeling,2017,1,8
A5084756767,Coral and Marine Ecosystems Studies,2021,1,0
A5084822278,Geochemistry and Geologic Mapping,2014,1,8
A5084822278,Geochemistry and Geologic Mapping,2016,1,25
A5084822278,Geological and Geochemical Analysis,2014,1,8
A5084822278,Geological and Geophysical Studies,2015,1,0
A5084822278,Geological and Geophysical Studies,2016,2,0
A5084822278,Geological formations and processes,2016,1,0
A5084822278,Geological formations and processes,2017,2,29
A5084822278,Geological Formations and Processes Exploration,2016,1,0
A5084822278,Geology and Paleoclimatology Research,2016,1,0
A5084822278,Geology and Paleoclimatology Research,2017,2,29
A5084822278,Hydrocarbon exploration and reservoir analysis,2015,1,0
A5084822278,Hydrocarbon exploration and reservoir analysis,2016,1,25
A5084822278,Marine and coastal plant biology,2018,1,0
A5084822278,Marine and environmental studies,2016,1,0
A5084822278,Marine Biology and Ecology Research,2018,1,0
A5084822278,Paleontology and Stratigraphy of Fossils,2014,1,8
A5084822278,Paleontology and Stratigraphy of Fossils,2015,1,0
A5084822278,Paleontology and Stratigraphy of Fossils,2016,3,25
A5084822278,Paleontology and Stratigraphy of Fossils,2017,2,29
A5084822278,Paleontology and Stratigraphy of Fossils,2018,1,0
A5084822278,Plant Diversity and Evolution,2016,1,0
A5084838119,Arsenic contamination and mitigation,2015,1,17
A5084838119,Groundwater and Isotope Geochemistry,2015,1,17
A5084838119,Mine drainage and remediation techniques,2015,1,17
A5084882864,Geological Studies and Exploration,2014,3,0
A5084882864,Methane Hydrates and Related Phenomena,2014,1,0
A5084888028,Drilling and Well Engineering,2016,1,7
A5084888028,earthquake and tectonic studies,2016,2,15
A5084888028,Geological and Geophysical Studies Worldwide,2016,1,8
A5084888028,Geology and Paleoclimatology Research,2016,1,8
A5084888028,Rock Mechanics and Modeling,2016,1,7
A5084911171,Geological and Geophysical Studies,2020,1,10
A5084911171,Geological formations and processes,2020,1,10
A5084911171,Geology and Paleoclimatology Research,2021,1,13
A5084911171,Isotope Analysis in Ecology,2021,1,13
A5084911171,Marine Biology and Ecology Research,2021,1,13
A5084911171,Paleontology and Stratigraphy of Fossils,2020,1,10
A5084940954,Atmospheric and Environmental Gas Dynamics,2020,1,28
A5084940954,Carbon Dioxide Capture Technologies,2025,1,0
A5084940954,CO2 Sequestration and Geologic Interactions,2020,1,28
A5084940954,CO2 Sequestration and Geologic Interactions,2024,2,29
A5084940954,CO2 Sequestration and Geologic Interactions,2025,1,0
A5084940954,Drilling and Well Engineering,2019,1,38
A5084940954,Drilling and Well Engineering,2021,1,19
A5084940954,Drilling and Well Engineering,2025,1,0
A5084940954,Enhanced Oil Recovery Techniques,2020,1,15
A5084940954,Enhanced Oil Recovery Techniques,2021,1,19
A5084940954,Fluid Dynamics and Mixing,2020,1,15
A5084940954,Geochemistry and Geologic Mapping,2024,1,2
A5084940954,Geological and Geochemical Analysis,2024,1,27
A5084940954,Geothermal Energy Systems and Applications,2025,1,0
A5084940954,High-pressure geophysics and materials,2024,1,27
A5084940954,Hydraulic Fracturing and Reservoir Analysis,2019,1,38
A5084940954,Hydraulic Fracturing and Reservoir Analysis,2021,1,19
A5084940954,Hydraulic Fracturing and Reservoir Analysis,2025,1,0
A5084940954,Hydrocarbon exploration and reservoir analysis,2020,1,28
A5084940954,Hydrocarbon exploration and reservoir analysis,2024,1,2
A5084940954,Hydrocarbon exploration and reservoir analysis,2025,1,0
A5084940954,Pickering emulsions and particle stabilization,2020,1,15
A5084940954,Seismic Imaging and Inversion Techniques,2019,1,38
A5084955779,Coal and Its By-products,2025,1,7
A5084955779,Geochemistry and Elemental Analysis,2025,1,7
A5084955779,Hydrocarbon exploration and reservoir analysis,2025,1,7
A5084958615,Geochemistry and Geologic Mapping,2014,2,14
A5084958615,Geological Studies and Exploration,2014,1,0
A5084958615,Hydrocarbon exploration and reservoir analysis,2014,1,0
A5084973207,earthquake and tectonic studies,2017,1,39
A5084973207,Geochemistry and Geologic Mapping,2014,1,3
A5084973207,Geochemistry and Geologic Mapping,2017,1,39
A5084973207,Geological and Geochemical Analysis,2014,1,3
A5084973207,Geological and Geochemical Analysis,2017,1,39
A5084973207,Geological and Geophysical Studies,2014,1,3
A5084979688,Atmospheric and Environmental Gas Dynamics,2002,1,1
A5084979688,Geological and Geophysical Studies,2002,1,1
A5085007251,Advanced Data Processing Techniques,2024,1,0
A5085007251,Aeolian processes and effects,2011,1,46
A5085007251,Aeolian processes and effects,2014,1,2
A5085007251,Aeolian processes and effects,2016,1,11
A5085007251,Aeolian processes and effects,2017,1,30
A5085007251,Aeolian processes and effects,2025,1,0
A5085007251,Astro and Planetary Science,2025,1,0
A5085007251,Atmospheric and Environmental Gas Dynamics,2016,1,31
A5085007251,Atmospheric and Environmental Gas Dynamics,2020,1,0
A5085007251,Atmospheric and Environmental Gas Dynamics,2022,1,10
A5085007251,Atmospheric and Environmental Gas Dynamics,2025,1,1
A5085007251,Building materials and conservation,2021,1,22
A5085007251,Calcium Carbonate Crystallization and Inhibition,2025,1,8
A5085007251,Calcium Carbonate Crystallization and Inhibition,2026,1,0
A5085007251,Carbon Dioxide Capture Technologies,2025,1,0
A5085007251,Cephalopods and Marine Biology,2022,1,28
A5085007251,Clay minerals and soil interactions,2009,1,33
A5085007251,Clay minerals and soil interactions,2013,1,41
A5085007251,Clay minerals and soil interactions,2014,1,0
A5085007251,Clay minerals and soil interactions,2020,4,0
A5085007251,Clay minerals and soil interactions,2025,3,23
A5085007251,Clay minerals and soil interactions,2026,3,5
A5085007251,CO2 Sequestration and Geologic Interactions,2021,1,9
A5085007251,CO2 Sequestration and Geologic Interactions,2022,1,33
A5085007251,CO2 Sequestration and Geologic Interactions,2023,1,7
A5085007251,CO2 Sequestration and Geologic Interactions,2024,1,10
A5085007251,CO2 Sequestration and Geologic Interactions,2025,2,3
A5085007251,CO2 Sequestration and Geologic Interactions,2026,3,6
A5085007251,Coastal and Marine Dynamics,2014,1,10
A5085007251,Concrete and Cement Materials Research,2021,1,22
A5085007251,Concrete and Cement Materials Research,2023,1,27
A5085007251,Concrete and Cement Materials Research,2026,1,0
A5085007251,Crystal Structures and Properties,2020,4,0
A5085007251,Diversity and Impact of Dance,2023,1,0
A5085007251,Drilling and Well Engineering,2001,1,0
A5085007251,Drilling and Well Engineering,2019,2,7
A5085007251,Drilling and Well Engineering,2020,2,33
A5085007251,Drilling and Well Engineering,2021,1,0
A5085007251,Drilling and Well Engineering,2022,1,10
A5085007251,Drilling and Well Engineering,2023,2,45
A5085007251,Drilling and Well Engineering,2024,1,10
A5085007251,earthquake and tectonic studies,2020,1,0
A5085007251,earthquake and tectonic studies,2023,1,0
A5085007251,Enhanced Oil Recovery Techniques,2017,1,2
A5085007251,Enhanced Oil Recovery Techniques,2022,1,8
A5085007251,Enhanced Oil Recovery Techniques,2023,2,25
A5085007251,Enhanced Oil Recovery Techniques,2024,1,19
A5085007251,Evolution and Paleontology Studies,2021,1,3
A5085007251,Fish Biology and Ecology Studies,2022,1,0
A5085007251,Geochemistry and Elemental Analysis,2009,1,33
A5085007251,Geochemistry and Elemental Analysis,2022,1,14
A5085007251,Geochemistry and Elemental Analysis,2023,3,50
A5085007251,Geochemistry and Elemental Analysis,2024,2,17
A5085007251,Geochemistry and Elemental Analysis,2025,1,2
A5085007251,Geochemistry and Elemental Analysis,2026,2,3
A5085007251,Geochemistry and Geologic Mapping,2006,1,0
A5085007251,Geochemistry and Geologic Mapping,2009,1,53
A5085007251,Geochemistry and Geologic Mapping,2016,1,29
A5085007251,Geochemistry and Geologic Mapping,2018,1,6
A5085007251,Geochemistry and Geologic Mapping,2020,5,108
A5085007251,Geochemistry and Geologic Mapping,2021,3,2
A5085007251,Geochemistry and Geologic Mapping,2022,4,38
A5085007251,Geochemistry and Geologic Mapping,2024,3,26
A5085007251,Geochemistry and Geologic Mapping,2025,1,0
A5085007251,Geological and Geochemical Analysis,2009,2,86
A5085007251,Geological and Geochemical Analysis,2014,1,3
A5085007251,Geological and Geochemical Analysis,2016,1,29
A5085007251,Geological and Geochemical Analysis,2021,1,5
A5085007251,Geological and Geochemical Analysis,2022,4,58
A5085007251,Geological and Geochemical Analysis,2023,3,22
A5085007251,Geological and Geochemical Analysis,2025,2,3
A5085007251,Geological and Geochemical Analysis,2026,1,0
A5085007251,Geological and Geophysical Studies,2006,1,24
A5085007251,Geological and Geophysical Studies,2009,1,0
A5085007251,Geological and Geophysical Studies,2010,1,0
A5085007251,Geological and Geophysical Studies,2012,2,38
A5085007251,Geological and Geophysical Studies,2013,2,23
A5085007251,Geological and Geophysical Studies,2014,3,21
A5085007251,Geological and Geophysical Studies,2015,1,27
A5085007251,Geological and Geophysical Studies,2016,4,154
A5085007251,Geological and Geophysical Studies,2018,1,18
A5085007251,Geological and Geophysical Studies,2019,1,13
A5085007251,Geological and Geophysical Studies,2020,4,20
A5085007251,Geological and Geophysical Studies,2022,5,59
A5085007251,Geological and Geophysical Studies,2023,2,2
A5085007251,Geological and Geophysical Studies,2024,8,28
A5085007251,Geological and Geophysical Studies,2025,2,4
A5085007251,Geological and Geophysical Studies Worldwide,2015,2,40
A5085007251,Geological and Geophysical Studies Worldwide,2024,1,3
A5085007251,Geological and Geophysical Studies Worldwide,2025,1,1
A5085007251,Geological formations and processes,2004,1,60
A5085007251,Geological formations and processes,2006,1,6
A5085007251,Geological formations and processes,2009,1,12
A5085007251,Geological formations and processes,2010,2,747
A5085007251,Geological formations and processes,2011,2,56
A5085007251,Geological formations and processes,2012,2,38
A5085007251,Geological formations and processes,2013,4,68
A5085007251,Geological formations and processes,2014,2,12
A5085007251,Geological formations and processes,2015,1,40
A5085007251,Geological formations and processes,2016,1,44
A5085007251,Geological formations and processes,2017,2,32
A5085007251,Geological formations and processes,2018,2,25
A5085007251,Geological formations and processes,2020,2,21
A5085007251,Geological formations and processes,2021,3,75
A5085007251,Geological formations and processes,2022,10,176
A5085007251,Geological formations and processes,2023,4,101
A5085007251,Geological formations and processes,2024,5,66
A5085007251,Geological formations and processes,2025,3,2
A5085007251,Geological Modeling and Analysis,2001,1,0
A5085007251,Geological Studies and Exploration,2014,1,1
A5085007251,Geological Studies and Exploration,2016,1,66
A5085007251,Geological Studies and Exploration,2020,1,0
A5085007251,Geological Studies and Exploration,2023,1,0
A5085007251,Geological Studies and Exploration,2025,1,0
A5085007251,Geology and Paleoclimatology Research,2009,1,12
A5085007251,Geology and Paleoclimatology Research,2011,1,46
A5085007251,Geology and Paleoclimatology Research,2014,3,15
A5085007251,Geology and Paleoclimatology Research,2015,1,0
A5085007251,Geology and Paleoclimatology Research,2016,2,50
A5085007251,Geology and Paleoclimatology Research,2017,2,32
A5085007251,Geology and Paleoclimatology Research,2018,1,7
A5085007251,Geology and Paleoclimatology Research,2019,1,37
A5085007251,Geology and Paleoclimatology Research,2020,2,10
A5085007251,Geology and Paleoclimatology Research,2021,2,16
A5085007251,Geology and Paleoclimatology Research,2022,5,35
A5085007251,Geology and Paleoclimatology Research,2024,2,11
A5085007251,Geology and Paleoclimatology Research,2025,4,3
A5085007251,Geology and Paleoclimatology Research,2026,2,0
